order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
74597,4372,2024-02-11,36,5,623.54,3117.70,Cancelled,
74598,1921,2026-06-21,65,3,340.54,1021.62,Completed,2026-06-27
74599,8975,2024-06-08,302,1,657.15,657.15,Completed,2024-06-14
74600,3170,2023-02-21,482,1,631.31,631.31,Completed,2023-02-27
74601,5744,2023-08-28,134,3,495.94,1487.82,Completed,2023-09-01
74602,9538,2025-01-30,296,5,690.88,3454.40,Completed,2025-02-01
74603,6917,2023-09-30,205,4,218.75,875.00,Completed,2023-10-02
74604,8261,2026-04-30,173,1,693.05,693.05,Completed,2026-04-30
74605,3767,2024-12-11,347,3,99.65,298.95,Cancelled,
74606,2144,2026-03-17,107,5,96.96,484.80,Pending,
74607,1790,2024-01-09,213,4,393.14,1572.56,Pending,
74608,1972,2024-12-19,90,3,333.36,1000.08,Pending,
74609,7519,2025-05-26,406,2,245.48,490.96,Completed,2025-05-30
74610,6888,2026-01-28,369,2,89.72,179.44,Cancelled,
74611,63,2024-12-04,245,5,59.57,297.85,Completed,2024-12-06
74612,9968,2023-05-12,,5,467.06,2335.30,Completed,2023-05-13
74613,6734,2024-12-08,1511,2,635.09,1270.18,Pending,
74614,8513,2025-08-27,139,3,230.52,691.56,Pending,
74615,6601,2023-08-21,192,3,775.23,2325.69,Completed,2023-08-26
74616,9221,2025-11-30,167,2,314.43,628.86,Cancelled,
74617,9375,2026-08-01,259,3,374.00,1122.00,Completed,2026-08-05
74618,9944,2025-09-06,275,3,438.07,1314.21,Cancelled,
74619,9033,2024-09-01,37,2,493.09,986.18,Completed,2024-09-07
74620,717,2023-07-29,89,3,194.49,583.47,Completed,2023-07-29
74621,3236,2024-10-07,230,5,805.91,4029.55,Cancelled,
74622,347,2023-01-13,294,2,705.39,1410.78,Completed,2023-01-14
74623,4174,2024-12-20,366,3,14.82,44.46,Completed,2024-12-22
74624,8091,2026-01-03,265,3,33.57,100.71,Completed,2026-01-06
74625,3184,2023-06-11,373,3,227.55,682.65,Completed,2023-06-18
74626,3850,2024-01-23,458,4,670.49,2681.96,Completed,2024-01-26
74627,6143,2024-07-25,449,5,734.98,3674.90,Completed,2024-07-31
74628,3762,2023-02-01,491,3,575.20,1725.60,Completed,2023-02-01
74629,7607,2025-01-09,250,3,512.87,1538.61,Completed,2025-01-11
74630,545,2023-07-06,419,2,385.00,770.00,Completed,2023-07-11
74631,5697,2024-01-11,30,2,742.53,1485.06,Completed,2024-01-13
74632,138,2023-06-12,384,1,296.19,296.19,Completed,2023-06-12
74633,1446,2024-11-03,282,1,227.63,227.63,Completed,2024-11-08
74634,5781,2025-02-22,308,4,287.81,1151.24,Completed,2025-02-22
74635,1799,2025-04-24,423,4,309.09,1236.36,Completed,2025-05-01
74636,4841,2026-04-04,103,5,82.02,410.10,Completed,2026-04-08
74637,1972,2024-10-08,361,4,144.61,578.44,Pending,
74638,3903,2026-06-28,128,1,594.67,594.67,Completed,2026-07-03
74639,3450,2024-09-23,447,3,352.30,1056.90,Completed,2024-09-26
74640,6830,2025-11-10,350,5,434.83,2174.15,Completed,2025-11-17
74641,3738,2024-10-09,179,1,115.28,115.28,Pending,
74642,4446,2024-08-17,228,4,90.06,360.24,Completed,2024-08-23
74643,9339,2025-07-28,397,3,185.02,555.06,Completed,2025-07-30
74644,348,2026-05-09,70,1,663.60,663.60,Completed,2026-05-11
74645,3648,2025-04-18,190,2,635.23,1270.46,Completed,2025-04-24
74646,9702,2024-05-10,227,5,557.91,2789.55,Completed,2024-05-13
74647,9956,2025-08-20,458,2,695.42,1390.84,Completed,2025-08-22
74648,284,2026-07-28,1,2,513.43,1026.86,Completed,2026-08-02
74649,1558,2024-03-03,482,2,721.35,1442.70,Completed,2024-03-05
74650,1950,2023-05-26,341,3,516.39,1549.17,Cancelled,
74651,3419,2025-07-13,382,3,567.49,1702.47,Pending,
74652,5426,2026-05-11,200,5,14.32,71.60,Pending,
74653,4432,2024-08-12,359,5,194.40,972.00,Completed,2024-08-14
74654,188,2024-03-07,111,2,706.37,1412.74,Completed,2024-03-13
74655,8266,2026-01-24,467,1,155.68,155.68,Completed,2026-01-24
74656,8763,2025-05-08,47,4,203.73,814.92,Completed,2025-05-11
74657,410,2024-02-07,63,1,585.23,585.23,Completed,2024-02-12
74658,5926,2023-01-26,47,1,201.42,201.42,Cancelled,
74659,9272,2025-04-06,496,5,364.68,1823.40,Completed,2025-04-08
74660,2369,2026-06-17,436,4,381.79,1527.16,Completed,2026-06-24
74661,4448,2025-04-14,302,2,726.18,1452.36,Completed,2025-04-21
74662,5722,2026-01-22,404,5,80.96,404.80,Completed,2026-01-28
74663,1338,2025-04-16,279,4,776.96,3107.84,Completed,2025-04-20
74664,7072,2026-04-29,291,2,269.15,538.30,Completed,2026-04-29
74665,731,2023-09-13,392,3,704.53,2113.59,Completed,2023-09-16
74666,3179,2023-02-03,311,2,463.72,927.44,Pending,
74667,9653,2023-12-06,173,5,751.18,3755.90,Completed,2023-12-13
74668,9347,2024-11-26,252,1,586.27,586.27,Completed,2024-11-27
74669,1070,2024-05-07,74,1,682.98,682.98,Completed,2024-05-07
74670,2029,2026-06-26,30,3,662.46,1987.38,Completed,2026-06-30
74671,9622,2025-12-25,248,5,705.55,3527.75,Completed,2025-12-27
74672,1451,2026-06-01,405,2,355.13,710.26,Completed,2026-06-01
74673,7942,2026-07-16,283,1,250.18,250.18,Completed,2026-07-16
74674,2193,2025-11-04,46,1,633.43,633.43,Completed,2025-11-07
74675,4550,2025-08-27,343,1,520.44,520.44,Pending,
74676,2583,2026-04-14,498,3,300.18,900.54,Completed,2026-04-17
74677,7050,2023-07-06,403,5,55.64,278.20,Completed,2023-07-07
74678,3230,2024-12-01,293,2,357.20,714.40,Completed,2024-12-08
74679,2163,2023-08-20,49,4,646.40,2585.60,Completed,2023-08-23
74680,5545,2023-02-03,422,4,617.17,2468.68,Completed,2023-02-09
74681,7869,2023-01-23,361,4,168.35,673.40,Completed,2023-01-26
74682,1198,2024-12-25,109,5,394.61,1973.05,Completed,2024-12-30
74683,3732,2023-02-08,295,5,633.14,3165.70,Cancelled,
74684,3966,2026-02-15,101,5,543.61,2718.05,Pending,
74685,5547,2025-12-24,487,3,723.06,2169.18,Pending,
74686,6745,2024-05-04,464,3,76.58,229.74,Cancelled,
74687,3980,2026-05-03,255,3,492.28,1476.84,Completed,2026-05-06
74688,4397,2026-06-28,13,1,423.56,423.56,Completed,2026-06-30
74689,7664,2024-02-12,328,3,288.08,864.24,Pending,
74690,1090,2024-10-29,401,5,727.28,3636.40,Completed,2024-11-04
74691,7762,2024-10-29,493,4,549.49,2197.96,Cancelled,
74692,7540,2026-06-07,95,3,208.21,624.63,Completed,2026-06-08
74693,4561,2025-08-05,414,1,184.52,184.52,Pending,
74694,7504,2023-10-28,122,5,184.93,924.65,Completed,2023-11-04
74695,8265,2024-04-17,32,4,67.99,271.96,Completed,2024-04-23
74696,8487,2023-07-18,59,2,181.91,363.82,Completed,2023-07-18
74697,9922,2024-06-16,378,5,423.34,2116.70,Cancelled,
74698,1639,2024-04-02,14,3,60.72,182.16,Completed,2024-04-08
74699,6950,2024-04-27,212,5,76.23,381.15,Completed,2024-05-03
74700,7514,2026-07-15,2,1,208.49,208.49,Completed,2026-07-19
74701,7059,2026-07-02,130,3,151.61,454.83,Completed,2026-07-06
74702,1335,2025-04-02,263,4,267.48,1069.92,Completed,2025-04-02
74703,4644,2026-04-19,29,3,440.04,1320.12,Pending,
74704,4752,2023-12-22,173,5,737.97,3689.85,Completed,2023-12-22
74705,4421,2023-09-05,207,5,412.48,2062.40,Completed,2023-09-06
74706,2247,2023-08-16,9,5,516.41,2582.05,Completed,2023-08-18
74707,5862,2023-08-01,208,3,24.09,72.27,Completed,2023-08-06
74708,831,2025-04-03,446,2,462.07,924.14,Cancelled,
74709,6991,2023-12-16,270,2,459.45,918.90,Completed,2023-12-16
74710,5235,2023-05-16,205,4,190.08,760.32,Completed,2023-05-16
74711,1961,2026-06-13,47,1,200.89,200.89,Completed,2026-06-19
74712,9907,2024-01-24,156,2,710.64,1421.28,Completed,2024-01-30
74713,478,2024-10-28,85,1,296.64,296.64,Completed,2024-11-04
74714,7102,2025-04-25,474,2,527.01,1054.02,Completed,2025-04-29
74715,1917,2025-03-24,362,5,261.96,1309.80,Pending,
74716,1838,2023-12-13,121,3,243.13,729.39,Cancelled,
74717,3782,2023-01-01,25,2,310.34,620.68,Completed,2023-01-04
74718,2346,2024-12-31,49,4,651.92,2607.68,Completed,2025-01-01
74719,2707,2025-05-11,287,2,260.40,520.80,Completed,2025-05-14
74720,8708,2024-05-01,262,4,245.52,982.08,Completed,2024-05-02
74721,9039,2023-08-18,13,2,426.77,853.54,Completed,2023-08-22
74722,6171,2025-04-20,126,3,149.01,447.03,Completed,2025-04-21
74723,2769,2026-03-02,315,1,65.12,65.12,Completed,2026-03-03
74724,4806,2023-08-18,172,3,384.54,1153.62,Completed,2023-08-21
74725,492,2024-06-06,346,1,90.04,90.04,Completed,2024-06-06
74726,9019,2024-03-12,234,1,74.62,74.62,Completed,2024-03-16
74727,7043,2024-06-20,451,1,32.12,32.12,Completed,2024-06-27
74728,2000,2024-01-28,328,5,286.17,1430.85,Completed,2024-02-02
74729,8464,2025-02-08,407,3,496.52,1489.56,Completed,2025-02-11
74730,2084,2026-04-03,309,2,394.86,789.72,Completed,2026-04-04
74731,3251,2026-05-20,45,2,503.29,1006.58,Completed,2026-05-20
74732,2853,2026-03-08,4,1,416.38,416.38,Pending,
74733,9132,2023-05-31,24,2,169.70,339.40,Completed,2023-06-05
74734,8550,2024-06-10,374,2,50.80,101.60,Completed,2024-06-13
74735,5319,2025-12-01,144,3,452.32,1356.96,Completed,2025-12-05
74736,8470,2023-07-22,466,5,776.74,3883.70,Completed,2023-07-26
74737,3963,2024-11-11,345,2,770.01,1540.02,Pending,
74738,3642,2026-05-09,447,2,348.57,697.14,Completed,2026-05-14
74739,20,2026-07-10,280,3,118.67,356.01,Pending,
74740,5545,2023-10-26,106,5,464.20,2321.00,Completed,2023-11-02
74741,4213,2025-11-19,391,4,331.52,1326.08,Completed,2025-11-23
74742,9496,2024-06-01,68,4,101.06,404.24,Completed,2024-06-03
74743,7292,2023-12-24,334,3,653.60,1960.80,Completed,2023-12-26
74744,7892,2024-09-28,118,5,195.16,975.80,Completed,2024-10-03
74745,9929,2024-12-22,68,3,114.69,344.07,Cancelled,
74746,64,2024-01-04,137,5,384.82,1924.10,Pending,
74747,9441,2023-10-28,72,2,674.98,1349.96,Completed,2023-11-02
74748,8114,2024-10-18,239,5,673.74,3368.70,Completed,2024-10-23
74749,4789,2026-05-24,254,1,32.30,32.30,Pending,
74750,4392,2026-05-02,144,1,511.79,511.79,Completed,2026-05-05
74751,8884,2024-10-20,73,2,120.71,241.42,Pending,
74752,7316,2023-07-13,84,3,54.84,164.52,Completed,2023-07-20
74753,3270,2026-05-18,337,2,77.34,154.68,Completed,2026-05-20
74754,5671,2026-03-31,20,2,494.72,989.44,Completed,2026-04-02
74755,7118,2023-05-30,62,1,416.82,416.82,Completed,2023-05-31
74756,3761,2026-06-02,47,3,202.05,606.15,Completed,2026-06-02
74757,3504,2026-04-02,108,5,457.05,2285.25,Completed,2026-04-09
74758,708,2024-04-02,164,3,68.77,206.31,Cancelled,
74759,351,2026-06-13,15,1,433.28,433.28,Completed,2026-06-16
74760,1610,2023-05-05,332,3,187.48,562.44,Completed,2023-05-05
74761,1239,2024-01-20,435,4,141.24,564.96,Completed,2024-01-27
74762,6675,2025-04-04,105,1,473.31,473.31,Completed,2025-04-09
74763,5784,2026-01-11,137,4,467.89,1871.56,Completed,2026-01-18
74764,8122,2023-04-08,92,1,803.00,803.00,Completed,2023-04-13
74765,2781,2025-12-18,153,3,609.06,1827.18,Completed,2025-12-19
74766,1882,2023-11-16,453,5,305.33,1526.65,Completed,2023-11-22
74767,8453,2023-06-29,396,1,274.03,274.03,Completed,2023-07-03
74768,9364,2023-09-11,47,4,167.35,669.40,Completed,2023-09-18
74769,7747,2024-12-15,274,4,580.37,2321.48,Completed,2024-12-19
74770,7835,2023-05-11,368,4,40.22,160.88,Completed,2023-05-18
74771,1385,2023-02-02,493,5,540.49,2702.45,Completed,2023-02-08
74772,462,2026-03-13,484,1,219.18,219.18,Pending,
74773,4421,2024-07-28,485,2,338.08,676.16,Completed,2024-07-31
74774,1395,2026-04-16,427,2,326.42,652.84,Completed,2026-04-18
74775,4137,2025-11-12,57,4,477.89,1911.56,Completed,2025-11-14
74776,5403,2023-04-30,357,5,529.92,2649.60,Completed,2023-05-07
74777,9248,2026-03-09,62,1,439.72,439.72,Completed,2026-03-09
74778,4222,2026-05-23,74,1,638.01,638.01,Completed,2026-05-26
74779,936,2024-03-04,412,4,81.23,324.92,Completed,2024-03-05
74780,9144,2023-01-30,282,1,229.26,229.26,Completed,2023-01-30
74781,1423,2026-05-06,120,4,162.41,649.64,Completed,2026-05-13
74782,8657,2024-01-17,47,5,191.53,957.65,Completed,2024-01-24
74783,8263,2023-01-19,484,4,230.97,923.88,Completed,2023-01-22
74784,3979,2026-02-06,151,2,197.85,395.70,Completed,2026-02-12
74785,9988,2026-02-09,282,4,229.29,917.16,Completed,2026-02-14
74786,4242,2025-08-25,112,3,473.22,1419.66,Completed,2025-08-31
74787,7764,2023-04-28,267,1,610.34,610.34,Completed,2023-04-30
74788,1596,2025-07-25,349,2,658.10,1316.20,Completed,2025-07-31
74789,2365,2025-10-05,152,5,688.13,3440.65,Pending,
74790,4267,2024-01-17,109,1,395.59,395.59,Pending,
74791,5682,2025-08-08,97,3,11.23,33.69,Completed,2025-08-14
74792,1067,2023-11-20,170,3,372.26,1116.78,Cancelled,
74793,961,2026-01-07,365,3,89.07,267.21,Completed,2026-01-14
74794,8757,2024-04-18,85,1,334.95,334.95,Completed,2024-04-18
74795,1650,2024-10-06,452,2,426.28,852.56,Completed,2024-10-07
74796,4537,2025-07-04,80,4,516.24,2064.96,Pending,
74797,4811,2023-11-30,16,4,476.91,1907.64,Pending,
74798,8883,2025-04-18,458,3,648.43,1945.29,Cancelled,
74799,2865,2024-07-04,117,4,574.89,2299.56,Completed,2024-07-05
74800,9975,2023-02-06,53,4,724.33,2897.32,Pending,
74801,1258,2026-07-17,31,5,745.26,3726.30,Completed,2026-07-24
74802,4559,2023-12-24,338,5,419.95,2099.75,Completed,2023-12-31
74803,8321,2024-02-23,94,3,658.87,1976.61,Completed,2024-02-26
74804,6280,2023-01-11,343,1,492.78,492.78,Completed,2023-01-13
74805,9163,2025-06-18,26,2,622.28,1244.56,Completed,2025-06-23
74806,9665,2025-02-28,375,1,315.17,315.17,Completed,2025-03-03
74807,3778,2023-04-08,362,4,237.06,948.24,Completed,2023-04-08
74808,2542,2025-10-27,330,4,95.89,383.56,Completed,2025-11-03
74809,7300,2025-02-28,117,2,621.24,1242.48,Completed,2025-03-04
74810,1401,2023-04-06,35,2,765.40,1530.80,Completed,2023-04-08
74811,3353,2023-07-10,282,4,228.43,913.72,Completed,2023-07-12
74812,8615,2025-03-11,346,1,93.43,93.43,Completed,2025-03-17
74813,6289,2026-05-18,402,4,687.44,2749.76,Completed,2026-05-24
74814,321,2025-02-20,286,1,659.95,659.95,Completed,2025-02-23
74815,4048,2024-01-16,286,1,595.74,595.74,Completed,2024-01-22
74816,6525,2023-10-31,30,1,715.59,715.59,Completed,2023-11-05
74817,251,2024-07-01,360,2,150.08,300.16,Completed,2024-07-07
74818,7729,2023-09-14,203,3,707.01,2121.03,Cancelled,
74819,5881,2024-05-14,340,5,78.43,392.15,Completed,2024-05-18
74820,466,2024-06-09,440,5,329.79,1648.95,Completed,2024-06-11
74821,201,2026-06-19,344,2,517.87,1035.74,Completed,2026-06-25
74822,982,2023-03-05,256,1,657.88,657.88,Completed,2023-03-06
74823,6634,2024-03-25,321,4,221.68,886.72,Completed,2024-03-26
74824,2424,2023-12-19,176,4,593.23,2372.92,Cancelled,
74825,836,2023-01-03,250,5,581.10,2905.50,Completed,2023-01-08
74826,591,2023-12-20,332,1,212.57,212.57,Completed,2023-12-21
74827,244,2023-09-27,279,4,772.51,3090.04,Completed,2023-10-02
74828,8376,2023-04-01,453,1,279.93,279.93,Completed,2023-04-07
74829,4509,2024-07-23,247,2,326.59,653.18,Completed,2024-07-28
74830,126,2023-09-07,172,5,403.36,2016.80,Completed,2023-09-10
74831,4530,2024-03-15,3,1,472.00,472.00,Completed,2024-03-18
74832,1293,2024-05-18,435,1,152.07,152.07,Pending,
74833,8049,2024-08-24,323,4,536.68,2146.72,Completed,2024-08-29
74834,4382,2025-05-03,56,5,185.06,925.30,Completed,2025-05-03
74835,5012,2024-12-04,357,5,547.88,2739.40,Completed,2024-12-07
74836,5938,2024-05-08,156,5,675.08,3375.40,Completed,2024-05-13
74837,1319,2025-09-23,29,4,445.09,1780.36,Completed,2025-09-29
74838,8049,2026-02-11,167,1,319.33,319.33,Cancelled,
74839,6859,2026-01-27,39,2,364.70,729.40,Completed,2026-01-28
74840,9314,2023-02-01,332,4,193.24,772.96,Completed,2023-02-07
74841,8816,2023-11-11,466,3,739.57,2218.71,Pending,
74842,4127,2023-12-27,87,4,325.74,1302.96,Completed,2024-01-02
74843,2357,2024-12-09,307,3,41.40,124.20,Completed,2024-12-10
74844,3632,2023-10-03,301,3,268.91,806.73,Completed,2023-10-06
74845,6463,2024-11-17,165,2,514.29,1028.58,Cancelled,
74846,9552,2023-05-29,177,5,25.67,128.35,Completed,2023-06-05
74847,490,2026-04-25,53,5,707.13,3535.65,Completed,2026-04-27
74848,8926,2025-05-05,175,5,471.55,2357.75,Completed,2025-05-08
74849,5295,2025-01-11,27,5,312.50,1562.50,Completed,2025-01-17
74850,6897,2025-11-01,59,4,183.62,734.48,Completed,2025-11-07
74851,2339,2023-04-27,500,3,431.82,1295.46,Completed,2023-05-03
74852,3764,2025-08-26,369,2,95.22,190.44,Completed,2025-09-02
74853,6054,2025-03-10,279,5,696.56,3482.80,Pending,
74854,4347,2023-03-31,309,2,399.08,798.16,Completed,2023-04-06
74855,4232,2025-07-09,31,1,752.76,752.76,Pending,
74856,2842,2023-03-18,421,5,330.85,1654.25,Completed,2023-03-20
74857,1929,2026-05-11,164,2,61.01,122.02,Completed,2026-05-14
74858,1344,2024-01-13,133,5,284.52,1422.60,Cancelled,
74859,9695,2026-04-29,255,5,476.70,2383.50,Completed,2026-04-29
74860,9255,2024-12-18,254,3,33.34,100.02,Completed,2024-12-24
74861,7854,2023-02-21,173,3,652.91,1958.73,Completed,2023-02-23
74862,6890,2026-05-26,449,4,800.42,3201.68,Completed,2026-06-01
74863,3640,2023-04-12,292,3,291.60,874.80,Completed,2023-04-15
74864,5479,2025-07-10,355,1,337.20,337.20,Completed,2025-07-17
74865,4340,2023-06-05,399,1,23.08,23.08,Pending,
74866,2102,2025-05-29,414,3,164.71,494.13,Completed,2025-06-01
74867,6157,2026-06-16,495,1,661.94,661.94,Completed,2026-06-22
74868,7535,2023-10-23,88,5,264.85,1324.25,Cancelled,
74869,2926,2026-07-04,145,3,76.50,229.50,Completed,2026-07-05
74870,707,2023-04-19,115,1,707.69,707.69,Completed,2023-04-19
74871,3165,2025-09-13,376,5,58.76,293.80,Completed,2025-09-17
74872,5013,2024-01-28,262,4,263.29,1053.16,Completed,2024-01-29
74873,4629,2023-09-15,131,1,5.87,5.87,Completed,2023-09-19
74874,3447,2024-11-07,495,4,592.74,2370.96,Completed,2024-11-13
74875,5688,2024-08-08,172,5,420.81,2104.05,Completed,2024-08-08
74876,1441,2024-06-15,108,1,449.16,449.16,Completed,2024-06-16
74877,4743,2025-02-25,187,2,689.24,1378.48,Completed,2025-02-25
74878,7956,2023-06-01,412,2,90.65,181.30,Completed,2023-06-03
74879,2819,2026-06-26,429,5,667.65,3338.25,Completed,2026-06-30
74880,1293,2024-05-29,199,5,532.16,2660.80,Cancelled,
74881,4034,2023-12-12,87,3,326.57,979.71,Completed,2023-12-12
74882,9833,2026-02-03,216,5,226.14,1130.70,Completed,2026-02-08
74883,769,2026-03-13,249,3,48.86,146.58,Cancelled,
74884,413,2024-10-10,127,4,31.53,126.12,Completed,2024-10-17
74885,9724,2023-11-23,344,2,472.47,944.94,Completed,2023-11-23
74886,8844,2025-05-17,295,3,654.46,1963.38,Completed,2025-05-17
74887,5749,2024-05-13,64,2,537.25,1074.50,Completed,2024-05-16
74888,937,2026-06-02,299,4,254.34,1017.36,Completed,2026-06-03
74889,7912,2026-02-13,185,5,174.51,872.55,Pending,
74890,7730,2025-08-16,41,3,662.63,1987.89,Completed,2025-08-21
74891,3281,2025-06-30,383,4,738.45,2953.80,Pending,
74892,7398,2023-09-04,345,4,735.69,2942.76,Completed,2023-09-04
74893,3105,2025-05-19,357,2,543.77,1087.54,Completed,2025-05-25
74894,9211,2023-08-18,368,3,45.61,136.83,Completed,2023-08-19
74895,4582,2023-01-23,454,5,582.20,2911.00,Completed,2023-01-24
74896,3883,2023-12-23,460,4,669.58,2678.32,Completed,2023-12-26
74897,932,2025-08-15,135,1,576.97,576.97,Completed,2025-08-15
74898,7235,2026-02-08,430,2,239.80,479.60,Completed,2026-02-09
74899,6138,2024-04-11,181,1,226.81,226.81,Completed,2024-04-11
74900,6584,2024-12-16,58,1,9.48,9.48,Completed,2024-12-19
74901,6962,2023-04-30,151,3,184.00,552.00,Completed,2023-05-05
74902,1478,2024-11-11,379,1,376.86,376.86,Cancelled,
74903,7871,2023-12-13,474,4,514.32,2057.28,Pending,
74904,6032,2024-04-14,374,4,55.98,223.92,Completed,2024-04-18
74905,1014,2025-03-15,187,3,603.25,1809.75,Cancelled,
74906,6070,2023-06-10,12,3,440.87,1322.61,Completed,2023-06-17
74907,2569,2025-09-16,372,4,559.44,2237.76,Completed,2025-09-20
74908,5667,2024-04-26,426,5,634.49,3172.45,Completed,2024-04-29
74909,6231,2024-09-03,416,2,536.37,1072.74,Pending,
74910,5685,2024-01-18,196,1,82.95,82.95,Completed,2024-01-22
74911,171,2025-06-01,99,4,223.00,892.00,Completed,2025-06-07
74912,949,2025-12-16,170,1,351.94,351.94,Completed,2025-12-17
74913,6658,2023-08-15,418,3,132.36,397.08,Pending,
74914,432,2023-03-30,16,4,513.78,2055.12,Pending,
74915,343,2024-01-09,144,2,455.71,911.42,Completed,2024-01-15
74916,9657,2023-01-12,298,1,55.42,55.42,Completed,2023-01-16
74917,8728,2023-02-13,120,2,162.63,325.26,Completed,2023-02-14
74918,3964,2025-08-14,140,4,217.97,871.88,Completed,2025-08-16
74919,5383,2025-02-03,322,1,708.43,708.43,Cancelled,
74920,9446,2023-01-31,349,3,708.07,2124.21,Completed,2023-02-02
74921,5796,2024-07-21,485,5,319.95,1599.75,Completed,2024-07-28
74922,3158,2026-07-06,353,1,77.28,77.28,Pending,
74923,2675,2024-10-04,398,1,711.51,711.51,Completed,2024-10-07
74924,2256,2025-02-07,480,3,711.77,2135.31,Completed,2025-02-08
74925,2713,2024-04-22,228,4,77.56,310.24,Pending,
74926,3878,2025-06-21,171,5,591.54,2957.70,Completed,2025-06-22
74927,2255,2025-10-26,310,5,128.94,644.70,Pending,
74928,75,2023-05-04,136,1,543.28,543.28,Completed,2023-05-08
74929,6554,2024-12-18,373,1,253.45,253.45,Completed,2024-12-25
74930,666,2024-12-03,404,1,79.47,79.47,Completed,2024-12-04
74931,7760,2025-10-09,393,3,471.21,1413.63,Completed,2025-10-09
74932,1447,2025-06-18,293,3,412.61,1237.83,Completed,2025-06-25
74933,9815,2025-12-25,294,4,769.13,3076.52,Pending,
74934,5647,2026-01-19,369,5,91.36,456.80,Completed,2026-01-19
74935,8396,2023-04-10,376,5,64.42,322.10,Completed,2023-04-14
74936,274,2025-07-16,295,2,660.77,1321.54,Completed,2025-07-19
74937,7730,2026-06-25,249,3,48.61,145.83,Completed,2026-06-29
74938,9968,2024-08-06,131,3,6.32,18.96,Completed,2024-08-10
74939,9779,2025-11-08,264,4,502.01,2008.04,Completed,2025-11-11
74940,1709,2023-04-28,461,5,111.57,557.85,Pending,
74941,7460,2024-03-13,352,4,348.93,1395.72,Completed,2024-03-18
74942,5406,2025-11-15,147,3,104.45,313.35,Completed,2025-11-17
74943,1436,2023-09-26,397,4,165.14,660.56,Completed,2023-09-30
74944,3095,2026-04-16,41,4,755.40,3021.60,Cancelled,
74945,9654,2023-11-18,231,5,87.30,436.50,Completed,2023-11-20
